"Title","Year","Length","Budget","Rating","Votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Ruang talok 69",1999,115,-1,7.1,267,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,"R",1,0,1,0,0,0,0
"Rub & Tug",2002,90,-1,5,234,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,24.5,"R",0,0,1,0,0,0,0
"Rude",1995,89,-1,5.4,76,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Rude Boy: The Jamaican Don",2003,90,-1,2.8,23,24.5,0,14.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,"R",1,0,0,0,0,0,0
"Rudy Blue",1999,97,-1,7.1,9,0,0,0,0,0,14.5,34.5,24.5,24.5,14.5,"R",0,0,0,0,0,0,0
"Rugrats Go Wild!",2003,81,2.5e+07,4.8,423,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"PG",0,1,1,0,0,0,0
"Rules (For Men), The",1999,90,-1,4.8,5,44.5,24.5,0,0,0,0,0,0,0,44.5,"R",0,0,0,0,0,0,0
"Rules of Attraction, The",2002,110,4e+06,6.7,8552,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",0,0,1,1,0,1,0
"Rules of Engagement",2000,128,6e+07,6.3,7903,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Rumble in the Streets",1996,74,-1,3.6,5,44.5,0,24.5,0,0,24.5,24.5,0,0,0,"R",0,0,0,1,0,0,0
"Rumor of Angels, A",2000,105,-1,6.6,255,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,"PG-13",0,0,0,1,0,0,0
"Rumpelstiltskin",1996,87,3e+06,3,265,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Run Ronnie Run",2002,100,-1,6.3,977,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Run for the Money",2002,116,-1,4.6,610,14.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Run of the Country, The",1995,109,-1,5.8,145,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Runaway Bride",1999,116,7e+07,5.4,12624,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG",0,0,1,0,0,1,0
"Runaway Jury",2003,127,6e+07,7.1,10761,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0
"Rundown, The",2003,104,8.5e+07,6.5,8067,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Runner, The",1999,94,-1,5.7,328,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Running Red",1999,92,-1,4.8,91,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Running Woman",1998,87,-1,3.3,81,4.5,4.5,14.5,14.5,34.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Rush Hour",1998,93,3.5e+07,6.7,18336,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Rush Hour 2",2001,86,9e+07,6.5,16581,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Rushmore",1998,93,1e+07,7.7,22209,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,"R",0,0,1,1,0,1,0
"Russian Doll",2001,90,-1,5.9,213,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,14.5,"R",0,0,1,0,0,1,0
"Rustin",2001,101,-1,5.7,39,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,14.5,34.5,"PG-13",0,0,0,0,0,0,0
"Ryan's Daughter",1970,202,1.5e+07,7.4,965,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,1,0,1,0
"S Club Seeing Double",2003,91,-1,2.7,209,44.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,"PG-13",0,0,1,1,0,0,0
"S.W.A.T.",2003,117,8e+07,5.9,12732,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"S1m0ne",2002,117,-1,6.3,7422,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"SLC Punk!",1999,98,-1,7.1,3748,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,1,1,0,0,0
"Sabotage",1996,99,-1,5.8,272,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,14.5,"R",1,0,0,0,0,0,0
"Sabretooth",2002,90,-1,3,277,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Sabrina",1995,127,5.8e+07,6.1,7547,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,1,1,0,1,0
"Saddest Music in the World, The",2003,99,-1,7.1,990,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"R",0,0,0,1,0,1,0
"Safe",1995,119,-1,6.9,1510,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Safe Men",1998,88,1e+06,6.1,590,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,1,0,0,0,0
"Safety of Objects, The",2001,116,-1,6.6,875,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Sahara",2005,124,1.3e+08,5.8,3004,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",1,0,1,0,0,0,0
"Saint Ange",2004,98,-1,5.6,80,4.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Saint Ralph",2004,98,-1,7.8,82,4.5,0,0,4.5,4.5,4.5,4.5,34.5,24.5,24.5,"PG-13",0,0,1,1,0,0,0
"Saint, The",1997,116,7e+07,5.7,12591,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,0,0,1,0
"Saint-Ex",1996,82,-1,4.9,29,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,34.5,"PG",0,0,0,1,0,0,0
"Saints and Soldiers",2003,90,780000,6.9,689,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,"PG-13",1,0,0,1,0,0,0
"Sally",2000,79,-1,4.8,62,4.5,4.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,24.5,"R",0,0,0,1,0,0,0
"Salton Sea, The",2002,107,1.8e+07,7.2,5070,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Sam & Janet",2002,90,-1,3.7,79,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,44.5,"PG-13",0,0,1,1,0,1,0
"Sam Whiskey",1969,96,-1,5.5,99,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Samaria",2004,95,-1,7.3,650,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Samehada otoko to momojiri onna",1998,108,-1,6.9,373,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",1,0,1,0,0,0,0
"Sammyville",1999,94,-1,4,31,24.5,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,34.5,"PG-13",0,0,0,0,0,0,0
"Samsara",2001,138,3e+06,7.6,636,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",1,0,0,1,0,1,0
"Sand Pebbles, The",1966,193,1.2e+07,7.6,1773,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG-13",0,0,0,1,0,1,0
"Sand Trap",1998,100,-1,5,42,14.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Sangre eterna",2002,108,25000,4.6,148,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Santa Claws",1996,83,-1,1.8,52,44.5,14.5,4.5,4.5,4.5,4.5,0,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Santa Fe",1997,97,-1,5.2,73,4.5,4.5,14.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"R",0,0,1,1,0,0,0
"Santa sangre",1989,123,787000,7.2,1165,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"R",0,0,0,1,0,0,0
"Santa with Muscles",1996,97,-1,1.8,2612,84.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Santitos",1999,105,-1,7,176,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"R",0,0,0,1,0,0,0
"Sasquatch Hunters",1997,73,-1,2.7,15,14.5,14.5,14.5,0,4.5,0,14.5,4.5,4.5,24.5,"R",0,0,1,0,0,0,0
"Saturday Night Fever",1977,113,-1,6.6,8179,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Saturn",1999,94,350000,5.5,43,4.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,34.5,"R",0,0,0,1,0,0,0
"Savage",1995,99,5e+06,4.1,93,24.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,0,14.5,"R",1,0,0,0,0,0,0
"Savage Island",2003,92,-1,6.8,44,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Savage Messiah",2002,94,-1,6.4,239,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Save the Last Dance",2001,112,1.3e+07,6.1,7613,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",0,0,0,1,0,1,0
"Saved!",2004,92,5e+06,7.1,6504,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,0,0
"Saving Face",2004,91,-1,5.9,79,4.5,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,45.5,"R",0,0,1,1,0,1,0
"Saving Grace",2000,94,-1,6.9,3912,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,0,0,0,0
"Saving Private Ryan",1998,170,7e+07,8.3,100267,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,"R",1,0,0,1,0,0,0
"Saving Silverman",2001,96,2.2e+07,5.4,6684,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,1,0,0,1,0
"Savior",1998,104,1e+07,7.2,1775,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Saw",2004,100,1200000,7.5,17191,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,0,0,0,0
"Say It Isn't So",2001,93,2.5e+07,4.6,3144,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0
"Say Nothing",2001,94,-1,5.2,180,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Scandal",1989,106,-1,6.2,971,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Scandalosa Gilda",1985,95,-1,6.3,13,4.5,0,4.5,4.5,4.5,14.5,34.5,14.5,0,4.5,"R",0,0,0,1,0,0,0
"Scarlet Diva",2000,90,-1,5.2,438,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Scarlet Letter, The",1995,135,5e+07,4.4,2426,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Scary Movie",2000,88,1.9e+07,5.5,23293,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Scary Movie 2",2001,83,4.5e+07,4.2,12035,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Scary Movie 3",2003,84,4.5e+07,5.3,9225,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Scenes of the Crime",2001,81,-1,5.7,366,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Schindler's List",1993,195,2.5e+07,8.8,97667,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"R",0,0,0,1,0,0,0
"Schlafes Bruder",1995,127,-1,7.5,391,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"R",0,0,0,1,0,0,0
"School of Rock, The",2003,108,2e+07,7.4,16452,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,0,0,0,0
"Schultze Gets the Blues",2003,114,-1,7.4,510,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"PG",0,0,1,1,0,0,0
"Sci-Fighter",2004,90,-1,3.7,20,44.5,14.5,4.5,4.5,4.5,4.5,0,0,0,34.5,"PG-13",1,0,0,0,0,0,0
"Sci-fighters",1996,94,-1,3.6,103,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Scooby Doo 2: Monsters Unleashed",2004,93,-1,4.7,2778,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG",0,0,1,0,0,0,0
"Scooby-Doo",2002,86,8.4e+07,4.8,9618,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Scorcher",2002,91,-1,3.7,253,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Score, The",2001,124,6.8e+07,6.8,16106,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Scoring",1995,90,-1,3.6,31,24.5,14.5,14.5,4.5,4.5,0,4.5,14.5,4.5,0,"R",1,0,0,0,0,0,0
"Scorned 2",1997,98,-1,3.8,68,14.5,14.5,14.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Scorpion King, The",2002,92,6e+07,5.3,10111,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Scorpion Spring",1997,90,-1,4.8,61,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Scotland, Pa.",2001,104,-1,6.8,1542,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,0,0,0,0
"Scottish Tale, The",1996,81,-1,4.1,31,14.5,0,4.5,0,4.5,4.5,14.5,14.5,4.5,24.5,"PG-13",0,0,0,0,0,0,0
"Scoundrel's Wife, The",2002,95,-1,6.7,132,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,24.5,"R",0,0,0,1,0,1,0
"Scratch the Surface",1997,75,-1,4.7,23,14.5,0,0,4.5,14.5,14.5,4.5,14.5,0,34.5,"PG",0,0,0,0,1,0,0
"Scream",1996,111,1.5e+07,7,43652,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,0,0,0,0
"Scream 2",1997,120,2.4e+07,5.9,21533,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Scream 3",2000,116,4e+07,5.4,15403,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Screamers",1995,108,1.1e+07,5.6,2725,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Screwed",2000,78,1e+07,4.8,1592,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Sculptress, The",2000,101,-1,3.1,34,24.5,14.5,24.5,4.5,14.5,4.5,4.5,0,4.5,4.5,"R",0,0,0,0,0,0,0
"Se7en",1995,127,3e+07,8.4,88371,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",0,0,0,1,0,0,0
"Sea Ghost",2004,90,1500000,3.7,10,24.5,0,34.5,0,24.5,0,14.5,14.5,0,14.5,"R",0,0,0,0,0,0,0
"Sea Wolf, The",1997,94,-1,3.3,14,34.5,24.5,4.5,4.5,0,4.5,4.5,4.5,4.5,0,"R",0,0,0,0,0,0,0
"Sea, The",2003,30,-1,7.6,5,0,0,0,0,0,24.5,44.5,24.5,0,24.5,"R",0,0,0,0,0,0,1
"Seabiscuit",2003,141,8.6e+07,7.5,11552,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,24.5,4.5,"PG-13",0,0,0,1,0,0,0
"Seamless: Kidz Rule",1999,91,-1,2.1,127,64.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Search and Destroy",1995,90,4e+06,5,402,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Searching for Debra Winger",2002,97,6e+05,5.6,301,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",0,0,0,0,1,0,0
"Second Arrival, The",1998,105,-1,3.6,658,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Second Jungle Book: Mowgli & Baloo, The",1997,88,-1,4.7,113,14.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,14.5,"PG",0,0,0,0,0,0,0
"Second to Die",2002,89,-1,4.3,31,14.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Secondhand Lions",2003,120,3e+07,7.4,5543,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG",0,0,1,1,0,0,0
"Seconds",1966,103,-1,7.5,1698,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Secret Agent Club, The",1996,90,-1,2.7,148,44.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"PG",1,0,1,0,0,0,0
"Secret Agent, The",1996,95,-1,5.4,382,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Secret Kingdom, The",1998,90,8e+05,3.9,47,14.5,4.5,14.5,4.5,24.5,14.5,4.5,4.5,0,4.5,"PG",0,0,0,0,0,0,0
"Secret Lives of Dentists, The",2002,105,-1,6.5,1253,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Secret Needs",2001,90,-1,3.4,19,14.5,14.5,34.5,14.5,4.5,0,0,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Secret Places",1996,90,-1,3.2,23,14.5,14.5,14.5,24.5,4.5,0,4.5,0,4.5,14.5,"R",0,0,0,0,0,0,0
"Secret Pleasures",1999,88,-1,2.9,56,24.5,14.5,14.5,4.5,4.5,4.5,4.5,0,4.5,14.5,"R",0,0,0,1,0,0,0
"Secret Window",2004,96,4e+07,6.3,13260,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0
"Secret of the Andes",1999,95,-1,4.4,15,4.5,4.5,14.5,24.5,34.5,24.5,0,0,0,0,"PG",0,0,0,0,0,0,0
"Secretary",2002,104,-1,7.2,9481,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,1,0,1,0
"Secrets & Lies",1996,136,4500000,7.9,7747,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",0,0,1,1,0,0,0
"Secrets of a Chambermaid",1998,99,-1,5.4,68,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Seduction of Innocence",1995,101,-1,5.2,30,4.5,4.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,44.5,"R",0,0,0,1,0,0,0
"See Spot Run",2001,94,1.6e+07,5,1193,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Seed of Chucky",2004,87,1.2e+07,5.1,1342,14.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,24.5,"R",0,0,1,0,0,0,0
"Seeing Other People",2004,90,-1,6.1,526,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Segunda piel",2000,110,-1,6.5,344,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,"R",0,0,0,1,0,1,0
"Selena",1997,127,2e+07,6.1,2870,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,"PG",0,0,0,1,0,0,0
"Sen to Chihiro no kamikakushi",2001,125,-1,8.6,24253,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"PG",0,1,0,1,0,0,0
"Sender, The",1998,98,-1,3.5,176,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Senior Trip",1995,91,-1,4.8,982,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Sennen joyu",2001,87,-1,8,970,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,"PG",0,1,1,1,0,1,0
"Sense and Sensibility",1995,136,16500000,7.7,13904,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG",0,0,1,1,0,1,0
"Senseless",1998,96,-1,5.3,1656,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0
"Sensual Friends",2001,93,-1,3.7,46,14.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Sentinel 2099",1995,75,-1,6,5,24.5,24.5,0,0,0,24.5,0,0,0,44.5,"PG-13",1,0,0,1,0,0,0
"September Tapes",2004,95,-1,6.1,134,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"R",0,0,0,1,0,0,0
"Serendipity",2001,90,2.8e+07,6.6,10795,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",0,0,1,0,0,1,0
"Serial Killer",1995,94,-1,5.2,84,4.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Serial Killing 4 Dummys",2004,83,-1,4.7,105,14.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Serial Mom",1994,95,1.3e+07,6.3,4750,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Series 7: The Contenders",2001,86,-1,6.7,2253,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,0,0
"Serpent's Kiss, The",1997,104,1.3e+07,5.3,368,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Serpent's Lair",1995,90,4e+06,4.1,118,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Serving Sara",2002,99,2.9e+07,4.6,2990,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Session 9",2001,97,1500000,6.6,3718,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Set It Off",1996,123,9e+06,6.1,1619,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,1,0,0,0
"Set Up, The",1995,93,-1,4.3,162,34.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Settlement, The",1999,101,-1,5.4,90,4.5,4.5,4.5,4.5,24.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Seunlau ngaklau",2000,113,-1,6.8,1283,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",1,0,0,0,0,0,0
"Seven Days to Live",2000,96,-1,5.2,448,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Seven Girlfriends",1999,99,-1,5.7,318,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,0,0,1,0
"Seven Years in Tibet",1997,139,7e+07,6.6,9426,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0
"Sexy Beast",2000,89,-1,7,7462,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,0,0
"Sgt. Bilko",1996,93,3.9e+07,5.1,3712,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Shade",2003,101,6800000,6.5,1616,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Shades of Darkness",2000,88,-1,2.6,27,34.5,14.5,14.5,4.5,0,4.5,4.5,0,0,4.5,"PG-13",0,0,0,0,0,0,0
"Shadow Builder",1998,120,-1,4.5,347,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Shadow Conspiracy",1997,103,4.5e+07,4.5,1078,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
